name,id,lon,lat
ЦЕНЖІВ,1991,24.596851,48.999803
ПОНІНКА,1992,27.5244363,50.1379601
ДУШАНБЕ I,1993,68.79952,38.55696
АКСЕНГЕР (РЗД),1994,76.74831999999999,43.36132
АПШЕРОН,1995,49.957581,40.46366700000001
БАТУМИ,1996,41.6540596,41.6449592
ГЫПДЖАК,1997,58.3627475,38.1241114
ТБИЛИСИ-ТОВАРНАЯ,1998,44.827096,41.7151377
ГЯНДЖА,1999,46.3605643,40.6815528
КИШЛЫ,2000,49.8921796,40.3978678
РАХИМОВА,2001,69.197113,41.254496
МОСКВА-ТОВАРНАЯ-РЯЗАНСКАЯ,2002,37.67809889999999,55.7792749
ПЕТРЯЕВКА,2003,43.7998492,56.2521469
ЧЕМСКОЙ,2004,82.96732899999999,54.955819
ЩЕЛКОВО,2005,38.0069234,55.9095392
БАЛАДЖАРЫ,2006,49.8140549,40.4335763
СЕМЕНИК,2007,37.7198919,55.752568
ЕГВАРД,2008,44.4966352,40.2925468
КАЙШЯДОРИС,2009,24.4621534,54.8631651
ЙОНИШКИС,2010,23.599743,56.230954200000014
ГОРИ,2011,-109.7869527,44.2642998
ГУСТОНИС,2012,24.1596001,55.7424
САЛДУС,2013,22.4719763,56.6861018
ТУКУМС II,2014,23.1157493,56.9599522
ЗЕСТАФОНИ,2015,43.03904929999999,42.1078178
ПРИБУЗЬКА (ЕКСП.),2016,32.0406991,46.86212099999999
ШАБАНЫ,2017,27.6920348,53.8388731
ПОЧИНКИ,2018,43.8285642,56.3667583
АЛАБАШЛЫ,2019,46.03618030000001,40.86813
КИТОЙ-КОМБИНАТСКАЯ,2020,103.8751101,52.5996689
КУРЬЯ,2021,56.02039989999999,58.0474
БЕЛОРУСЬ,2022,27.2834542,54.0087319
УЛЬЯНОВСК III,2023,48.3121665,54.3015804
ДЖУРДЖУЛЕШТЬ (ЭКСП. ЧФР),2024,28.2026695,45.4715773
АСТАНА I,2025,71.4096445,51.1954139
БЭЛЦЬ-СЛОБОЗИЯ,2026,27.9258756,47.7859712
ГЮЗДЕК,2027,49.6776204,40.3728747
АЛТЫНКОЛЬ (ЭКСП),2028,80.29357,44.16468
ЛОСОСНО,2029,23.807242,53.6568704
ХУДЖАНД,2030,69.7292095,40.2253615
МАЖЕЙКЯЙ,2031,22.3392738,56.3128148
ЧУКУРСАЙ,2032,69.23262319999999,41.3857851
КАЛУГА I,2033,36.278726,54.5335736
ЯРОСЛАВЛЬ-ПРИСТАНЬ,2034,39.9282014,57.58634799999999
СПИТАМЕН,2035,69.36131,40.16732
ЧЕЛЯБИНСК-ГРУЗОВОЙ,2036,61.38579600000001,55.1253201
КАГАН,2037,64.53643699999999,39.7311786
НАЗАРБЕК,2038,69.12061589999999,41.2942944
ДУШАНБЕ II,2039,68.76229,38.5782
ЖИГУЛЕВСКОЕ МОРЕ,2040,49.52581370000001,53.4770483
МАНГАЛИ,2041,24.1291401,57.0185063
АРМАВИР,2042,41.0833167,45.0017188
ВЕВИС,2043,24.8121372,54.7791137
ВИЛКАВИШКИС,2044,23.0303287,54.6482574
ШЯУЛЯЙ,2045,23.3141978,55.9231199
ЮЛЕМИСТЕ,2046,24.794464,59.42324480000001
КОСТАРИХА,2047,43.8757604,56.30885749999999
АКТОБЕ І,2048,57.2145519,50.2811282
КСЕНІЄВЕ (ЕКСП.),2049,30.62144,46.36337
МИКОЛАЇВ-ВАНТАЖНИЙ (ПЕРЕВ.)(ЕКСП.)(РІЧ,2050,31.9758924,46.9576791
РОКИШКИС,2051,25.5974012,55.9395533
ТАРТУ,2052,26.7067371,58.3738176
ПАКРУОЙИС,2053,23.8518739,55.976
ДЕГТЯРЕВКА,2054,27.3743917,53.8855589
ИЕЦАВА,2055,24.191557,56.592941
СТРЭШЕНЬ,2056,28.61982,47.14977
АЭГВИЙДУ,2057,25.6134608,59.2850327
ТРОЦИЛОВО,2058,29.753093,54.4026414
РАВА-РУСЬКА (ЕКСП. НА ВЕРХРАТУ),2059,23.6128701,50.232785
ВИКШЕЗЕРО,2060,34.286442,62.588836
БІЛГОРОД-ДНІСТРОВСКИЙ (ЕКСП.),2061,30.3377686,46.1851723
ЛЯКИ,2062,47.4256846,40.5549915
СУХУМИ,2063,40.9959088,43.0072116
АБОВЯН,2064,44.617112,40.2697746
КУЛИНДОРОВЕ (ЕКСП.),2065,30.7932295,46.6335801
СИЛИКАТНАЯ,2066,37.5552196,55.4704263
ПАХТА,2067,69.21587699999999,41.363281
САМАРКАНД,2068,66.9289273,39.6854685
ХРАПУНОВО,2069,38.3474741,55.7211004
РОСЛАВЛЬ I,2070,32.87487,53.9542911
ЮРЬЕВЕЦ,2071,40.280051,56.0927407
ОВРАЖКИ,2072,38.0335382,55.6646941
ПРИСАДЫ,2073,37.8125454,54.1191958
ДАЧА ДОЛГОРУКОВА,2074,30.44161,59.93168499999999
ДУЛЕВО,2075,38.9469545,55.7108529
ПЕНЗА II,2076,45.0124048,53.2040191
УРШАК (РЗД),2077,55.924542,54.5656532
МОСКВА-СОРТИРОВОЧНАЯ-КИЕВСКАЯ,2078,37.5667304,55.7430872
ТРУБЧЕВСК,2079,33.7826871,52.58683869999999
АКМЯНЕ,2080,22.6954936,56.1954878
ВОЛГОГРАД II,2081,44.4806906,48.69286049999999
ЖУРЖЕВО,2082,30.260092,55.1829966
МАЛЬЧИКИ,2083,-87.2797355,41.5583459
СТАЛЬНАЯ,2084,-79.995653,40.439794
ПЕТРОЗАВОДСК,2085,34.3447307,61.7843792
ДАШОГУЗ,2086,59.9763178,41.8494164
ОДЕСА-ПЕРЕСИП (ЕКСП.),2087,30.726413,46.52502
СОКОЛЕНЬ,2088,29.1889094,46.9035467
КЫРККЫЗ,2089,58.2070362,43.1504795
МОСТИСЬКА II (ЕКСП. ЧД),2090,23.0325224,49.8166178
УЖГОРОД (ЕКСП. ЧД),2091,22.3006874,48.6094982
ЛАЧУПЕ,2092,24.0458408,56.9696909
ЩЕЖЕР,2093,30.569179,53.843975
ЧОРНОТИСІВ,2094,23.0574809,48.07150499999999
ЗЕЛЕНЫЙ БОР,2095,37.874869,55.963317
ИМ.МАКСИМА ГОРЬКОГО,2096,42.1229011,49.0098522
МУРОМ I,2097,42.0169113,55.5640369
НОВОПРОЛЕТАРСКАЯ,2098,37.7634827,55.73588540000001
ПЕНЗА IV,2099,45.0168179,53.2169126
ПЕРМЬ II,2100,56.18190019999999,58.0047321
ХАБАРОВСК II,2101,135.128207,48.43509299999999
ДНІПРО-ГОЛОВНИЙ-ЕКСПОРТ,2102,35.01532419999999,48.477403
НИЖНЬОДНІПРОВСЬК-ПРИСТАНЬ (ЕКСП.),2103,35.06607899999999,48.497477
ДЗЕРЖИНСКАЯ-НОВАЯ,2104,20.5302141,54.662901
КИРТИМАЙ,2105,26.0809899,54.53156999999999
САНКТ-ПЕТЕРБУРГ-БАЛТИЙСКИЙ,2106,30.2995099,59.9071733
ШКИРОТАВА,2107,24.213705,56.902865
ЗОРАТ,2108,-77.5056555,37.62688600000001
КАРАДАГ,2109,35.2333333,44.9333333
ЧЕРНОЗЕМОВКА,2110,30.2134968,53.79516
ЧУГУН I,2111,39.6655771,52.6323287
БУХАРА II,2112,64.42965389999999,39.8064375
КАРШИ,2113,65.77724599999999,38.821534
КУНГРАД,2114,58.8570771,43.0281715
НИЖНИЙ НОВГОРОД-АВТОЗАВОД,2115,43.9461304,56.32190629999999
БАХАРЕВКА,2116,56.23457089999999,57.9531853
БАЛКАНАБАТ,2117,54.3489951,39.5054191
ПЕТЮНЫ,2118,25.2936817,54.0568941
ГЮМРИ,2119,43.8681293,40.7969175
ГОВСАН,2120,50.079377,40.384559
ПОСИНЬ (РЗД),2121,28.4695971,56.3051593
ПРУТ,2122,27.8000071,47.2033995
ЧОП (ЕКСП. ОББ),2123,22.2055633,48.432477
ЧИМКУРГАН,2124,67.4516184,39.9364924
ЛУГА I,2125,29.84548689999999,58.74054779999999
РЯЗАНОВКА,2126,39.5580697,55.1469274
ЛУКАШЕВКА,2127,35.5843467,51.64857170000001
МОСКВА-ТОВАРНАЯ-СМОЛЕНСКАЯ,2128,37.5603626,55.7706586
ЧЕРТАНОВО,2129,37.6286803,55.6324476
САМТРЕДИА,2130,42.3433326,42.1613202
ТУШИНО,2131,37.4407349,55.8271772
МЕРЕНЬ,2132,29.0574861,46.9228384
КУТАИСИ II,2133,42.670315,42.256321
ЯШЛЫК,2134,58.89484059999999,37.7760122
ВАЛГА,2135,26.0529163,57.77467979999999
БАХАРЛЫ,2136,57.43200960000001,38.4339733
ТУРКМЕНБАШИ I,2137,52.9947209,40.0039293
МАРЫ,2138,61.837082,37.5971358
САНКТ-ПЕТЕРБУРГ-ФИНЛЯНДСКИЙ,2139,30.3568941,59.9554418
"НАУШКИ (ЭКСП. АО ""УБЖД"" УЛААНБААТАР)",2140,106.0998,50.38927
ЗАРАФШАН,2141,64.1908957,41.5707838
КРЯТИНГА,2142,22.586652,55.91772
БОЛДЕРАЯ,2143,24.0385876,57.0237445
ЕКИБАСТУЗ II,2144,75.2820969,51.7145062
ПОРТ-ВЕЛИКЕ ЗАПОРІЖЖЯ (ЕКСП.),2145,35.1094284,47.873826
ВАНАДЗОР,2146,44.4847798,40.8175037
АРЫК (РЗД),2147,67.01481,44.02897
УЗЕНЬ,2148,52.8537719,43.3212899
САЛАСПИЛС,2149,24.3527143,56.8606997
СЕНАКИ,2150,42.0653137,42.26774
УШОМИР,2151,28.5890799,50.86264
ЯУНКАЛСНАВА,2152,25.9761208,56.6869488
БЯЗДОНИС,2153,34.3469327,63.2206838
ЙЫГЕВА,2154,26.4005125,58.7472126
КЕДАЙНЯЙ,2155,23.9779627,55.3085064
ПОРОМНА-ЕКСПОРТ (БОЛГАРІЯ),2156,30.670083,46.335257
БЕТОННАЯ-ТОВАРНАЯ,2157,44.4513016,48.7668256
КАЗРЕТИ,2158,44.4252189,41.3819314
МОСКВА-ТОВАРНАЯ-ПАВЕЛЕЦКАЯ,2159,37.6433881,55.7179681
ЕКИБАСТУЗ III,2160,75.2820969,51.7145062
КАНТ,2161,74.8507109,42.8857448
ЦХРА-ДЗМА (РЗД),2162,43.5082627,41.3244903
КИБАРТАЙ,2163,22.7606674,54.64075750000001
СУЗЕМКА (ЭКСП.),2164,34.07303,52.31761
ИОНАВА,2165,24.2754416,55.0934599
ЧИЕКУРКАЛНС,2166,24.1686891,56.9799206
ХАЗАРАСП,2167,61.08172,41.31324
БЕЛООЗЕРСК,2168,25.1866211,52.4665876
БИНА,2169,-83.28406199999999,36.3437016
МУГАН,2170,37.5498684,55.6156249
ТУЛА I-КУРСКАЯ,2171,37.5775275,54.19906229999999
МЕДВЕДКА,2172,30.1520348,55.1447692
ВИЛЬНЮС,2173,25.4087,54.6937055
МАНГИСТАУ,2174,51.3087374,43.6969161
СТОПЯТЫЙ,2175,-118.3263963,33.9252244
ПЛУНГЕ,2176,21.8518743,55.9190912
ИМИШЛИ,2177,48.0665218,39.8694686
КАРБЫШЕВО I,2178,73.328673,54.9379014
ПИЛЬВИШКЯЙ,2179,23.1996917,54.7263404
КАКАВАДЗОР,2180,44.0519222,40.3507407
КЭИНАРЬ,2181,29.0972,46.675
КЭЛЭРАШЬ,2182,28.3344,47.2443
ИМ. МАКСИМА ГОРЬКОГО,2183,42.1229011,49.0098522
ХАШУРИ,2184,43.60106409999999,41.9987974
КИЗИЛ-БУРУН,2185,64.35204999999999,45.31005
ЗАИМ,2186,37.4511396,55.89425670000001
САНКТ-ПЕТЕРБУРГ-ТОВ.-МОСКОВСКИЙ,2187,30.36416,59.9190067
ВАЛЬЧЮНАЙ,2188,32.1020517,59.65356569999999
РЕПЕТЕК,2189,61.837082,37.5971358
РИГА-ПАСАЖИЕРУ,2190,24.1203279,56.94674449999999
ОКЕАНСКАЯ,2191,132.0070943,43.2350027
ПУТА,2192,37.553704,55.8053304
МОСТИСЬКА I,2193,23.129309,49.818396
ЛИЛО,2194,-73.9614378,45.388076
ЗУГДИДИ,2195,41.8596683,42.5103847
БИНОКОР (РЗД),2196,68.4799993,40.2652584
ХЕРСОН (ЕКСП.)(МОРСЬКИЙ),2197,32.6048735,46.6562558
САЛЬЯНЫ,2198,48.9603232,39.5640043
ТЯЛЬШЯЙ,2199,28.4887777,49.150593
НАУЙОЙИ-ВИЛЬНЯ,2200,25.4087,54.6937055
ЖИЛАЕВО,2201,51.6158601,51.2071
ИГИЛИК (РЗД),2202,68.4905184,40.8967017
ПОКРОВСК-ПРИВОЛЖСКИЙ,2203,37.1816185,48.28510199999999
АРАРАТ,2204,44.6893573,39.853266
АНЗЕБИ,2205,101.4760825,56.1522546
КАЯ,2206,104.2209005,52.2687548
СЕРПУХОВ-ВЕТКА,2207,37.45142269999999,54.9347913
АЛЯТ,2208,49.4086094,39.9767387
АЧИНСК II,2209,90.5140134,56.2492522
ДОСТЫК (ЭКСП.),2210,82.4761,45.26188
БАТУМИ-ПАРОМ (ЭКСП.),2211,41.6572541,41.6472661
КОЙТЕНДАГ,2212,66.0141144,37.517402
ЯВАН,2213,69.046356,38.3192083
ШАРКОВЩИЗНА,2214,27.4724001,55.3687
НУР-СУЛТАН 1,2215,71.4096445,51.1954139
НИЖНЕВАРТОВСК I,2216,76.609235,60.95309419999999
КУДЬМА,2217,43.8718626,56.1658066
РЯЗАНЬ II,2218,39.7006827,54.6285968
ПРИБУЗЬКА  (ЕКСП.),2219,32.0406991,46.86212099999999
БІЛГОРОД-ДНІСТРОВСКИЙ  (ЕКСП.),2220,30.3377686,46.1851723
КУЛИНДОРОВЕ  (ЕКСП.),2221,30.7932295,46.6335801
МАМАЛИГА  (ЕКСП.),2222,26.577978,48.252953
НИЖНЬОДНІПРОВСЬК-ПРИСТАНЬ  (ЕКСП.),2223,35.06607899999999,48.497477
ПОРТ-ВЕЛИКЕ ЗАПОРІЖЖЯ  (ЕКСП.),2224,35.1094284,47.873826
ДЕБАЛЬЦЕВЕ-СОРТУВАЛЬНА,2225,38.463122,48.35923
ЛОСИНІВКА,2226,31.988788,50.874469
ОДЕСА-СОРТУВАЛЬНА (ЕКСП.),2227,30.754395,46.55422
ЛЕЛЕКІВКА,2228,33.2433176,48.2417023
ВЭЛЧИНЕЦ,2229,27.7223525,48.44850539999999
БОЖКОВСКАЯ,2230,34.7616045,49.6721553
РЕНІ-ПОРТ-ЕКСПОРТ,2231,28.2888529,45.457057
ГАДЖИ ЗЕЙНАЛАБДИН,2232,50.14805579999999,40.492013
КАРМИР-БЛУР,2233,44.4498612,40.1531719
ВЭЛЧИНЕЦ (ЭКСП.),2234,27.7223525,48.44850539999999
СЕРДАР,2235,56.31530129999999,38.97043499999999
ИЛЬГЮЦИЕМС,2236,24.0542109,56.9696727
ГЕРАН,2237,37.410189,55.833458
БУКОВЭЦ,2238,23.4912256,42.9351431
ПОНИЧАЛА,2239,44.9208363,41.6330001
ВЕЛИ,2240,-73.99203729999999,40.7133208
ПОРОМНА (ІНШИЙ ЕКСПОРТ),2241,30.670104,46.335472
ПОРОМНА-ЕКСПОРТ (БАТУМІ),2242,30.670104,46.335472
ПОРОМНА-ЕКСПОРТ (БОЛГАРІЯ),2243,30.670104,46.335472
ПОРОМНА-ЕКСПОРТ (ПОТІ),2244,30.670104,46.335472
ПОРОМНА-ЕКСПОРТ (РИБНИЙ ПОРТ),2245,30.670104,46.335472
ВАЙДОТАЙ,2246,25.2161602,54.594372
ІМ. КОЖУШКО О.М.,2247,37.599722,48.828056
ІМ. КОЖУШКО О.М.,2248,37.599722,48.828056
ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ ,2249,30.655111,46.314375
ЗУП. ПУНКТ 121 КМ (ЕКСП.),2250,29.326343,49.117666
ІМ. ОЛЕГА КРЮЧКОВА,2251,37.6795879,49.467888
ІМ. ОЛЕГА КРЮЧКОВА,2252,37.6795879,49.467888
БЕРЕГОВА  (ЕКСП.),2253,31.044189,46.632276
ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),2254,31.0089951975218,46.6120363398466
