id,name,lon,lat
"1931",ІЗЯСЛАВ,26.8282187856806,50.1090871984352
"1932",СУХОВОЛЯ,26.3803365522769,50.0098761986659
"1933",ЛЕПЕСІВКА,26.2148999740157,49.95548606805
"1934",ЛАНІВЦІ,26.0793689875967,49.8780510656262
"1935",ЗБАРАЖ,25.7595483759579,49.679687974563
"1936",РОКИТНЕ,30.5031520237684,49.6912330133817
"1937",ЗАОСКІЛЛЯ,37.6334758877235,49.7081426492503
"1938",КУП’ЯНСЬК-СОРТУВАЛЬНИЙ,37.6494287740612,49.674686891132
"1939",ПЕТРО КРИВОНІС,30.5379730269061,50.3547271992134
"1940",НОВІ БЕЗРАДИЧІ,30.6614795911028,50.1950506423045
"1941",ТРИПІЛЛЯ-ДНІПРОВСЬКЕ,30.7450824988828,50.1368213720564
"1942",КАГАРЛИК,30.7833333333333,49.8418708067062
"1943",МИРОНІВКА,30.9819281578632,49.65038316804
"1944",ДРАБОВЕ-БАРЯТИНСЬКЕ,32.2955417128078,49.9620226375157
"1945",ПАЛЬМІРА,32.1441749854954,49.7636539245746
"1946",ЗОЛОТОНОША I,32.0784428337131,49.6565166587848
"1947",КОРОБОЧКИНЕ,36.7356427962005,49.766141176832
"1948",ГРАКОВЕ,36.8662332254434,49.7262906918487
"1949",ШЕВЧЕНКОВЕ-ПІВДЕННЕ,37.1754407060808,49.6943123480501
"1950",СТАРОВІРІВКА,37.4447667415283,49.6764308592411
